mother_query_name,sql,relations,joins,wheres,true_cardinality,postgres_estimate,postgres_optimization_time,execution_time
28c,SELECT * FROM company_name cn WHERE cn.country_code != '[us]',['company_name'],[],"[""cn.country_code != '[us]'""]",126230,125481.0,0.0005130767822265625,0.013931035995483398
28c,SELECT * FROM info_type it1 WHERE it1.info = 'countries',['info_type'],[],"[""it1.info = 'countries'""]",1,1.0,0.001233816146850586,0.0008940696716308594
28c,SELECT * FROM info_type it2 WHERE it2.info = 'rating',['info_type'],[],"[""it2.info = 'rating'""]",1,1.0,0.0012631416320800781,0.0038459300994873047
28c,"SELECT * FROM keyword k WHERE k.keyword IN ('murder',                     'murder-in-title',                     'blood',                     'violence')",['keyword'],[],"[""k.keyword IN ('murder',                     'murder-in-title',                     'blood',                     'violence')""]",3,4.0,0.0013020038604736328,0.009740829467773438
28c,"SELECT * FROM kind_type kt WHERE kt.kind IN ('movie',                   'episode')",['kind_type'],[],"[""kt.kind IN ('movie',                   'episode')""]",2,10.0,0.0012629032135009766,0.0006890296936035156
28c,SELECT * FROM movie_companies mc WHERE mc.note NOT LIKE '%(USA)%' AND mc.note LIKE '%(200%)%',['movie_companies'],[],"[""mc.note NOT LIKE '%(USA)%'"", ""mc.note LIKE '%(200%)%'""]",303271,145861.0,0.0009908676147460938,0.08213400840759277
28c,"SELECT * FROM movie_info mi WHERE mi.info IN ('Sweden',                   'Norway',                   'Germany',                   'Denmark',                   'Swedish',                   'Danish',                   'Norwegian',                   'German',                   'USA',                   'American')",['movie_info'],[],"[""mi.info IN ('Sweden',                   'Norway',                   'Germany',                   'Denmark',                   'Swedish',                   'Danish',                   'Norwegian',                   'German',                   'USA',                   'American')""]",716210,691938.0,0.001194000244140625,0.49403882026672363
28c,SELECT * FROM movie_info_idx mi_idx WHERE mi_idx.info < '8.5',['movie_info_idx'],[],"[""mi_idx.info < '8.5'""]",1342886,1344558.0,0.0014352798461914062,0.05500388145446777
28c,SELECT * FROM title t WHERE t.production_year > 2005,['title'],[],['t.production_year > 2005'],1012920,1015372.0,0.0012631416320800781,0.06267619132995605
29a,SELECT * FROM comp_cast_type cct1 WHERE cct1.kind ='cast',['comp_cast_type'],[],"[""cct1.kind ='cast'""]",1,4.0,0.0007178783416748047,0.0004761219024658203
29a,SELECT * FROM comp_cast_type cct2 WHERE cct2.kind ='complete+verified',['comp_cast_type'],[],"[""cct2.kind ='complete+verified'""]",1,4.0,0.00041794776916503906,0.00037789344787597656
29a,SELECT * FROM char_name chn WHERE chn.name = 'Queen',['char_name'],[],"[""chn.name = 'Queen'""]",1,1.0,0.0004911422729492188,0.05400204658508301
29a,"SELECT * FROM cast_info ci WHERE ci.note IN ('(voice)',                   '(voice) (uncredited)',                   '(voice: English version)')",['cast_info'],[],"[""ci.note IN ('(voice)',                   '(voice) (uncredited)',                   '(voice: English version)')""]",836701,823644.0,0.0020689964294433594,0.7376401424407959
29a,SELECT * FROM company_name cn WHERE cn.country_code ='[us]',['company_name'],[],"[""cn.country_code ='[us]'""]",84843,85750.0,0.0012669563293457031,0.014724254608154297
29a,SELECT * FROM info_type it WHERE it.info = 'release dates',['info_type'],[],"[""it.info = 'release dates'""]",1,1.0,0.0008027553558349609,0.0006761550903320312
29a,SELECT * FROM info_type it3 WHERE it3.info = 'trivia',['info_type'],[],"[""it3.info = 'trivia'""]",1,1.0,0.0007202625274658203,0.001111745834350586
29a,SELECT * FROM keyword k WHERE k.keyword = 'computer-animation',['keyword'],[],"[""k.keyword = 'computer-animation'""]",1,1.0,0.0004496574401855469,0.00495600700378418
29a,SELECT * FROM movie_info mi WHERE mi.info IS NOT NULL AND (mi.info LIKE 'Japan:%200%'        OR mi.info LIKE 'USA:%200%'),['movie_info'],[],"['mi.info IS NOT NULL', ""(mi.info LIKE 'Japan:%200%'        OR mi.info LIKE 'USA:%200%')""]",451104,767115.0,0.0007030963897705078,0.43590712547302246
29a,SELECT * FROM name n WHERE n.gender ='f' AND n.name LIKE '%An%',['name'],[],"[""n.gender ='f'"", ""n.name LIKE '%An%'""]",50011,28746.0,0.0013651847839355469,0.11897611618041992
29a,SELECT * FROM role_type rt WHERE rt.role ='actress',['role_type'],[],"[""rt.role ='actress'""]",1,4.0,0.0014348030090332031,0.003445863723754883
29a,SELECT * FROM title t WHERE t.title = 'Shrek 2' AND t.production_year BETWEEN 2000  AND  2010,['title'],[],"[""t.title = 'Shrek 2'"", 't.production_year BETWEEN 2000  AND  2010']",3,7.0,0.000982046127319336,0.05979585647583008
29b,SELECT * FROM comp_cast_type cct1 WHERE cct1.kind ='cast',['comp_cast_type'],[],"[""cct1.kind ='cast'""]",1,4.0,0.0009682178497314453,0.0005888938903808594
29b,SELECT * FROM comp_cast_type cct2 WHERE cct2.kind ='complete+verified',['comp_cast_type'],[],"[""cct2.kind ='complete+verified'""]",1,4.0,0.0005600452423095703,0.0004901885986328125
29b,SELECT * FROM char_name chn WHERE chn.name = 'Queen',['char_name'],[],"[""chn.name = 'Queen'""]",1,1.0,0.0004630088806152344,0.05264997482299805
29b,"SELECT * FROM cast_info ci WHERE ci.note IN ('(voice)',                   '(voice) (uncredited)',                   '(voice: English version)')",['cast_info'],[],"[""ci.note IN ('(voice)',                   '(voice) (uncredited)',                   '(voice: English version)')""]",836701,823644.0,0.001445770263671875,0.7404439449310303
29b,SELECT * FROM company_name cn WHERE cn.country_code ='[us]',['company_name'],[],"[""cn.country_code ='[us]'""]",84843,85750.0,0.0013561248779296875,0.013453960418701172
29b,SELECT * FROM info_type it WHERE it.info = 'release dates',['info_type'],[],"[""it.info = 'release dates'""]",1,1.0,0.0011260509490966797,0.0009739398956298828
29b,SELECT * FROM info_type it3 WHERE it3.info = 'height',['info_type'],[],"[""it3.info = 'height'""]",1,1.0,0.001050710678100586,0.0009641647338867188
29b,SELECT * FROM keyword k WHERE k.keyword = 'computer-animation',['keyword'],[],"[""k.keyword = 'computer-animation'""]",1,1.0,0.0008618831634521484,0.005288124084472656
29b,SELECT * FROM movie_info mi WHERE mi.info LIKE 'USA:%200%',['movie_info'],[],"[""mi.info LIKE 'USA:%200%'""]",387683,618843.0,0.0011239051818847656,0.35393404960632324
29b,SELECT * FROM name n WHERE n.gender ='f' AND n.name LIKE '%An%',['name'],[],"[""n.gender ='f'"", ""n.name LIKE '%An%'""]",50011,28746.0,0.0015811920166015625,0.115509033203125
29b,SELECT * FROM role_type rt WHERE rt.role ='actress',['role_type'],[],"[""rt.role ='actress'""]",1,4.0,0.0013740062713623047,0.0009207725524902344
29b,SELECT * FROM title t WHERE t.title = 'Shrek 2' AND t.production_year BETWEEN 2000  AND  2005,['title'],[],"[""t.title = 'Shrek 2'"", 't.production_year BETWEEN 2000  AND  2005']",2,3.0,0.0010743141174316406,0.057034969329833984
29c,SELECT * FROM comp_cast_type cct1 WHERE cct1.kind ='cast',['comp_cast_type'],[],"[""cct1.kind ='cast'""]",1,4.0,0.0009129047393798828,0.001195669174194336
29c,SELECT * FROM comp_cast_type cct2 WHERE cct2.kind ='complete+verified',['comp_cast_type'],[],"[""cct2.kind ='complete+verified'""]",1,4.0,0.0008139610290527344,0.0009350776672363281
29c,"SELECT * FROM cast_info ci WHERE ci.note IN ('(voice)',                   '(voice: Japanese version)',                   '(voice) (uncredited)',                   '(voice: English version)')",['cast_info'],[],"[""ci.note IN ('(voice)',                   '(voice: Japanese version)',                   '(voice) (uncredited)',                   '(voice: English version)')""]",867477,849005.0,0.0014681816101074219,0.8653848171234131
29c,SELECT * FROM company_name cn WHERE cn.country_code ='[us]',['company_name'],[],"[""cn.country_code ='[us]'""]",84843,85750.0,0.0013113021850585938,0.013852119445800781
29c,SELECT * FROM info_type it WHERE it.info = 'release dates',['info_type'],[],"[""it.info = 'release dates'""]",1,1.0,0.0011761188507080078,0.0009169578552246094
29c,SELECT * FROM info_type it3 WHERE it3.info = 'trivia',['info_type'],[],"[""it3.info = 'trivia'""]",1,1.0,0.0009398460388183594,0.0008637905120849609
29c,SELECT * FROM keyword k WHERE k.keyword = 'computer-animation',['keyword'],[],"[""k.keyword = 'computer-animation'""]",1,1.0,0.0009169578552246094,0.005330324172973633
29c,SELECT * FROM movie_info mi WHERE mi.info IS NOT NULL AND (mi.info LIKE 'Japan:%200%'        OR mi.info LIKE 'USA:%200%'),['movie_info'],[],"['mi.info IS NOT NULL', ""(mi.info LIKE 'Japan:%200%'        OR mi.info LIKE 'USA:%200%')""]",451104,767115.0,0.0012290477752685547,0.4373600482940674
29c,SELECT * FROM name n WHERE n.gender ='f' AND n.name LIKE '%An%',['name'],[],"[""n.gender ='f'"", ""n.name LIKE '%An%'""]",50011,28746.0,0.0014369487762451172,0.11671614646911621
29c,SELECT * FROM role_type rt WHERE rt.role ='actress',['role_type'],[],"[""rt.role ='actress'""]",1,4.0,0.0011470317840576172,0.0009918212890625
29c,SELECT * FROM title t WHERE t.production_year BETWEEN 2000  AND  2010,['title'],[],['t.production_year BETWEEN 2000  AND  2010'],1042800,1042183.0,0.0009481906890869141,0.07000970840454102
2a,SELECT * FROM company_name cn WHERE cn.country_code ='[de]',['company_name'],[],"[""cn.country_code ='[de]'""]",9775,9729.0,0.0008230209350585938,0.01199793815612793
2a,SELECT * FROM keyword k WHERE k.keyword ='character-name-in-title',['keyword'],[],"[""k.keyword ='character-name-in-title'""]",1,1.0,0.0009682178497314453,0.005342960357666016
2b,SELECT * FROM company_name cn WHERE cn.country_code ='[nl]',['company_name'],[],"[""cn.country_code ='[nl]'""]",2340,2217.0,0.0011801719665527344,0.013528108596801758
2b,SELECT * FROM keyword k WHERE k.keyword ='character-name-in-title',['keyword'],[],"[""k.keyword ='character-name-in-title'""]",1,1.0,0.0012121200561523438,0.004975080490112305
2c,SELECT * FROM company_name cn WHERE cn.country_code ='[sm]',['company_name'],[],"[""cn.country_code ='[sm]'""]",1,24.0,0.001104116439819336,0.012262105941772461
2c,SELECT * FROM keyword k WHERE k.keyword ='character-name-in-title',['keyword'],[],"[""k.keyword ='character-name-in-title'""]",1,1.0,0.0010900497436523438,0.005129098892211914
2d,SELECT * FROM company_name cn WHERE cn.country_code ='[us]',['company_name'],[],"[""cn.country_code ='[us]'""]",84843,85750.0,0.0010390281677246094,0.01359105110168457
2d,SELECT * FROM keyword k WHERE k.keyword ='character-name-in-title',['keyword'],[],"[""k.keyword ='character-name-in-title'""]",1,1.0,0.0011200904846191406,0.005175113677978516
30a,"SELECT * FROM comp_cast_type cct1 WHERE cct1.kind IN ('cast',                     'crew')",['comp_cast_type'],[],"[""cct1.kind IN ('cast',                     'crew')""]",2,7.0,0.0009009838104248047,0.0006241798400878906
30a,SELECT * FROM comp_cast_type cct2 WHERE cct2.kind ='complete+verified',['comp_cast_type'],[],"[""cct2.kind ='complete+verified'""]",1,4.0,0.0005822181701660156,0.0005660057067871094
30a,"SELECT * FROM cast_info ci WHERE ci.note IN ('(writer)',                   '(head writer)',                   '(written by)',                   '(story)',                   '(story editor)')",['cast_info'],[],"[""ci.note IN ('(writer)',                   '(head writer)',                   '(written by)',                   '(story)',                   '(story editor)')""]",1244716,1235465.0,0.0008311271667480469,0.6590290069580078
30a,SELECT * FROM info_type it1 WHERE it1.info = 'genres',['info_type'],[],"[""it1.info = 'genres'""]",1,1.0,0.001322031021118164,0.0010139942169189453
30a,SELECT * FROM info_type it2 WHERE it2.info = 'votes',['info_type'],[],"[""it2.info = 'votes'""]",1,1.0,0.0010538101196289062,0.0008728504180908203
30a,"SELECT * FROM keyword k WHERE k.keyword IN ('murder',                     'violence',                     'blood',                     'gore',                     'death',                     'female-nudity',                     'hospital')",['keyword'],[],"[""k.keyword IN ('murder',                     'violence',                     'blood',                     'gore',                     'death',                     'female-nudity',                     'hospital')""]",7,7.0,0.0010859966278076172,0.013959884643554688
30a,"SELECT * FROM movie_info mi WHERE mi.info IN ('Horror',                   'Thriller')",['movie_info'],[],"[""mi.info IN ('Horror',                   'Thriller')""]",73047,62955.0,0.0015001296997070312,0.3971850872039795
30a,SELECT * FROM name n WHERE n.gender = 'm',['name'],[],"[""n.gender = 'm'""]",1739579,1742340.0,0.002010822296142578,0.10181903839111328
30a,SELECT * FROM title t WHERE t.production_year > 2000,['title'],[],['t.production_year > 2000'],1381453,1385035.0,0.0012469291687011719,0.06729507446289062
30b,"SELECT * FROM comp_cast_type cct1 WHERE cct1.kind IN ('cast',                     'crew')",['comp_cast_type'],[],"[""cct1.kind IN ('cast',                     'crew')""]",2,7.0,0.0010530948638916016,0.0005128383636474609
30b,SELECT * FROM comp_cast_type cct2 WHERE cct2.kind ='complete+verified',['comp_cast_type'],[],"[""cct2.kind ='complete+verified'""]",1,4.0,0.0004711151123046875,0.0003921985626220703
30b,"SELECT * FROM cast_info ci WHERE ci.note IN ('(writer)',                   '(head writer)',                   '(written by)',                   '(story)',                   '(story editor)')",['cast_info'],[],"[""ci.note IN ('(writer)',                   '(head writer)',                   '(written by)',                   '(story)',                   '(story editor)')""]",1244716,1235465.0,0.0006048679351806641,0.6607449054718018
30b,SELECT * FROM info_type it1 WHERE it1.info = 'genres',['info_type'],[],"[""it1.info = 'genres'""]",1,1.0,0.0008230209350585938,0.0005280971527099609
30b,SELECT * FROM info_type it2 WHERE it2.info = 'votes',['info_type'],[],"[""it2.info = 'votes'""]",1,1.0,0.0004417896270751953,0.00040721893310546875
30b,"SELECT * FROM keyword k WHERE k.keyword IN ('murder',                     'violence',                     'blood',                     'gore',                     'death',                     'female-nudity',                     'hospital')",['keyword'],[],"[""k.keyword IN ('murder',                     'violence',                     'blood',                     'gore',                     'death',                     'female-nudity',                     'hospital')""]",7,7.0,0.0004591941833496094,0.013999223709106445
30b,"SELECT * FROM movie_info mi WHERE mi.info IN ('Horror',                   'Thriller')",['movie_info'],[],"[""mi.info IN ('Horror',                   'Thriller')""]",73047,62955.0,0.0007779598236083984,0.3992440700531006
30b,SELECT * FROM name n WHERE n.gender = 'm',['name'],[],"[""n.gender = 'm'""]",1739579,1742340.0,0.001332998275756836,0.1018519401550293
30b,SELECT * FROM title t WHERE t.production_year > 2000 AND (t.title LIKE '%Freddy%'        OR t.title LIKE '%Jason%'        OR t.title LIKE 'Saw%'),['title'],[],"['t.production_year > 2000', ""(t.title LIKE '%Freddy%'        OR t.title LIKE '%Jason%'        OR t.title LIKE 'Saw%')""]",533,386.0,0.0036110877990722656,0.09301018714904785
30c,SELECT * FROM comp_cast_type cct1 WHERE cct1.kind = 'cast',['comp_cast_type'],[],"[""cct1.kind = 'cast'""]",1,4.0,0.000820159912109375,0.0005171298980712891
30c,SELECT * FROM comp_cast_type cct2 WHERE cct2.kind ='complete+verified',['comp_cast_type'],[],"[""cct2.kind ='complete+verified'""]",1,4.0,0.00045108795166015625,0.00038695335388183594
30c,"SELECT * FROM cast_info ci WHERE ci.note IN ('(writer)',                   '(head writer)',                   '(written by)',                   '(story)',                   '(story editor)')",['cast_info'],[],"[""ci.note IN ('(writer)',                   '(head writer)',                   '(written by)',                   '(story)',                   '(story editor)')""]",1244716,1235465.0,0.0006158351898193359,0.6603469848632812
30c,SELECT * FROM info_type it1 WHERE it1.info = 'genres',['info_type'],[],"[""it1.info = 'genres'""]",1,1.0,0.0014548301696777344,0.001010894775390625
30c,SELECT * FROM info_type it2 WHERE it2.info = 'votes',['info_type'],[],"[""it2.info = 'votes'""]",1,1.0,0.0009601116180419922,0.0009219646453857422
30c,"SELECT * FROM keyword k WHERE k.keyword IN ('murder',                     'violence',                     'blood',                     'gore',                     'death',                     'female-nudity',                     'hospital')",['keyword'],[],"[""k.keyword IN ('murder',                     'violence',                     'blood',                     'gore',                     'death',                     'female-nudity',                     'hospital')""]",7,7.0,0.0009829998016357422,0.014209985733032227
30c,"SELECT * FROM movie_info mi WHERE mi.info IN ('Horror',                   'Action',                   'Sci-Fi',                   'Thriller',                   'Crime',                   'War')",['movie_info'],[],"[""mi.info IN ('Horror',                   'Action',                   'Sci-Fi',                   'Thriller',                   'Crime',                   'War')""]",188971,186882.0,0.0011432170867919922,0.6005487442016602
30c,SELECT * FROM name n WHERE n.gender = 'm',['name'],[],"[""n.gender = 'm'""]",1739579,1742340.0,0.0015978813171386719,0.10085773468017578
31a,"SELECT * FROM cast_info ci WHERE ci.note IN ('(writer)',                   '(head writer)',                   '(written by)',                   '(story)',                   '(story editor)')",['cast_info'],[],"[""ci.note IN ('(writer)',                   '(head writer)',                   '(written by)',                   '(story)',                   '(story editor)')""]",1244716,1235465.0,0.0010600090026855469,0.6529080867767334
31a,SELECT * FROM company_name cn WHERE cn.name LIKE 'Lionsgate%',['company_name'],[],"[""cn.name LIKE 'Lionsgate%'""]",10,23.0,0.0015249252319335938,0.010949134826660156
31a,SELECT * FROM info_type it1 WHERE it1.info = 'genres',['info_type'],[],"[""it1.info = 'genres'""]",1,1.0,0.0011391639709472656,0.0008969306945800781
31a,SELECT * FROM info_type it2 WHERE it2.info = 'votes',['info_type'],[],"[""it2.info = 'votes'""]",1,1.0,0.0008387565612792969,0.0008800029754638672
31a,"SELECT * FROM keyword k WHERE k.keyword IN ('murder',                     'violence',                     'blood',                     'gore',                     'death',                     'female-nudity',                     'hospital')",['keyword'],[],"[""k.keyword IN ('murder',                     'violence',                     'blood',                     'gore',                     'death',                     'female-nudity',                     'hospital')""]",7,7.0,0.0010170936584472656,0.014187097549438477
31a,"SELECT * FROM movie_info mi WHERE mi.info IN ('Horror',                   'Thriller')",['movie_info'],[],"[""mi.info IN ('Horror',                   'Thriller')""]",73047,62955.0,0.0011780261993408203,0.41136789321899414
31a,SELECT * FROM name n WHERE n.gender = 'm',['name'],[],"[""n.gender = 'm'""]",1739579,1742340.0,0.0009019374847412109,0.09898805618286133
31b,"SELECT * FROM cast_info ci WHERE ci.note IN ('(writer)',                   '(head writer)',                   '(written by)',                   '(story)',                   '(story editor)')",['cast_info'],[],"[""ci.note IN ('(writer)',                   '(head writer)',                   '(written by)',                   '(story)',                   '(story editor)')""]",1244716,1235465.0,0.0011050701141357422,0.668583869934082
31b,SELECT * FROM company_name cn WHERE cn.name LIKE 'Lionsgate%',['company_name'],[],"[""cn.name LIKE 'Lionsgate%'""]",10,23.0,0.001466989517211914,0.01204991340637207
31b,SELECT * FROM info_type it1 WHERE it1.info = 'genres',['info_type'],[],"[""it1.info = 'genres'""]",1,1.0,0.0010738372802734375,0.0009632110595703125
31b,SELECT * FROM info_type it2 WHERE it2.info = 'votes',['info_type'],[],"[""it2.info = 'votes'""]",1,1.0,0.0009710788726806641,0.0007772445678710938
31b,"SELECT * FROM keyword k WHERE k.keyword IN ('murder',                     'violence',                     'blood',                     'gore',                     'death',                     'female-nudity',                     'hospital')",['keyword'],[],"[""k.keyword IN ('murder',                     'violence',                     'blood',                     'gore',                     'death',                     'female-nudity',                     'hospital')""]",7,7.0,0.000701904296875,0.013715982437133789
31b,SELECT * FROM movie_companies mc WHERE mc.note LIKE '%(Blu-ray)%',['movie_companies'],[],"[""mc.note LIKE '%(Blu-ray)%'""]",7963,9322.0,0.0013489723205566406,0.06589293479919434
31b,"SELECT * FROM movie_info mi WHERE mi.info IN ('Horror',                   'Thriller')",['movie_info'],[],"[""mi.info IN ('Horror',                   'Thriller')""]",73047,62955.0,0.0009617805480957031,0.39090633392333984
31b,SELECT * FROM name n WHERE n.gender = 'm',['name'],[],"[""n.gender = 'm'""]",1739579,1742340.0,0.0011188983917236328,0.09858298301696777
31b,SELECT * FROM title t WHERE t.production_year > 2000 AND (t.title LIKE '%Freddy%'        OR t.title LIKE '%Jason%'        OR t.title LIKE 'Saw%'),['title'],[],"['t.production_year > 2000', ""(t.title LIKE '%Freddy%'        OR t.title LIKE '%Jason%'        OR t.title LIKE 'Saw%')""]",533,386.0,0.0009629726409912109,0.09411883354187012
31c,"SELECT * FROM cast_info ci WHERE ci.note IN ('(writer)',                   '(head writer)',                   '(written by)',                   '(story)',                   '(story editor)')",['cast_info'],[],"[""ci.note IN ('(writer)',                   '(head writer)',                   '(written by)',                   '(story)',                   '(story editor)')""]",1244716,1235465.0,0.0010230541229248047,0.6525530815124512
31c,SELECT * FROM company_name cn WHERE cn.name LIKE 'Lionsgate%',['company_name'],[],"[""cn.name LIKE 'Lionsgate%'""]",10,23.0,0.0013439655303955078,0.011063814163208008
31c,SELECT * FROM info_type it1 WHERE it1.info = 'genres',['info_type'],[],"[""it1.info = 'genres'""]",1,1.0,0.0008478164672851562,0.0006318092346191406
31c,SELECT * FROM info_type it2 WHERE it2.info = 'votes',['info_type'],[],"[""it2.info = 'votes'""]",1,1.0,0.0009112358093261719,0.0008521080017089844
31c,"SELECT * FROM keyword k WHERE k.keyword IN ('murder',                     'violence',                     'blood',                     'gore',                     'death',                     'female-nudity',                     'hospital')",['keyword'],[],"[""k.keyword IN ('murder',                     'violence',                     'blood',                     'gore',                     'death',                     'female-nudity',                     'hospital')""]",7,7.0,0.0009250640869140625,0.014306783676147461
31c,"SELECT * FROM movie_info mi WHERE mi.info IN ('Horror',                   'Action',                   'Sci-Fi',                   'Thriller',                   'Crime',                   'War')",['movie_info'],[],"[""mi.info IN ('Horror',                   'Action',                   'Sci-Fi',                   'Thriller',                   'Crime',                   'War')""]",188971,186882.0,0.0012650489807128906,0.6009759902954102
32a,"SELECT * FROM keyword k WHERE k.keyword ='10,000-mile-club'",['keyword'],[],"[""k.keyword ='10,000-mile-club'""]",1,1.0,0.0013120174407958984,0.005155086517333984
32b,SELECT * FROM keyword k WHERE k.keyword ='character-name-in-title',['keyword'],[],"[""k.keyword ='character-name-in-title'""]",1,1.0,0.0008308887481689453,0.0051000118255615234
33a,SELECT * FROM company_name cn1 WHERE cn1.country_code = '[us]',['company_name'],[],"[""cn1.country_code = '[us]'""]",84843,85750.0,0.0009090900421142578,0.013482093811035156
33a,SELECT * FROM info_type it1 WHERE it1.info = 'rating',['info_type'],[],"[""it1.info = 'rating'""]",1,1.0,0.001299142837524414,0.0010428428649902344
33a,SELECT * FROM info_type it2 WHERE it2.info = 'rating',['info_type'],[],"[""it2.info = 'rating'""]",1,1.0,0.0009090900421142578,0.0008518695831298828
33a,SELECT * FROM kind_type kt1 WHERE kt1.kind IN ('tv series'),['kind_type'],[],"[""kt1.kind IN ('tv series')""]",1,5.0,0.001024007797241211,0.0010478496551513672
33a,SELECT * FROM kind_type kt2 WHERE kt2.kind IN ('tv series'),['kind_type'],[],"[""kt2.kind IN ('tv series')""]",1,5.0,0.0010759830474853516,0.00096893310546875
33a,"SELECT * FROM link_type lt WHERE lt.link IN ('sequel',                   'follows',                   'followed by')",['link_type'],[],"[""lt.link IN ('sequel',                   'follows',                   'followed by')""]",2,11.0,0.001138925552368164,0.0009658336639404297
33a,SELECT * FROM movie_info_idx mi_idx2 WHERE mi_idx2.info < '3.0',['movie_info_idx'],[],"[""mi_idx2.info < '3.0'""]",654961,658944.0,0.0009899139404296875,0.05025792121887207
33a,SELECT * FROM title t2 WHERE t2.production_year BETWEEN 2005  AND  2008,['title'],[],['t2.production_year BETWEEN 2005  AND  2008'],445860,445473.0,0.0014557838439941406,0.0634927749633789
33b,SELECT * FROM company_name cn1 WHERE cn1.country_code = '[nl]',['company_name'],[],"[""cn1.country_code = '[nl]'""]",2340,2217.0,0.0011639595031738281,0.011795997619628906
33b,SELECT * FROM info_type it1 WHERE it1.info = 'rating',['info_type'],[],"[""it1.info = 'rating'""]",1,1.0,0.0012469291687011719,0.0009658336639404297
33b,SELECT * FROM info_type it2 WHERE it2.info = 'rating',['info_type'],[],"[""it2.info = 'rating'""]",1,1.0,0.004636287689208984,0.0009188652038574219
33b,SELECT * FROM kind_type kt1 WHERE kt1.kind IN ('tv series'),['kind_type'],[],"[""kt1.kind IN ('tv series')""]",1,5.0,0.0006651878356933594,0.0006201267242431641
33b,SELECT * FROM kind_type kt2 WHERE kt2.kind IN ('tv series'),['kind_type'],[],"[""kt2.kind IN ('tv series')""]",1,5.0,0.001071929931640625,0.0006940364837646484
33b,SELECT * FROM link_type lt WHERE lt.link LIKE '%follow%',['link_type'],[],"[""lt.link LIKE '%follow%'""]",2,1.0,0.0006420612335205078,0.0007169246673583984
33b,SELECT * FROM movie_info_idx mi_idx2 WHERE mi_idx2.info < '3.0',['movie_info_idx'],[],"[""mi_idx2.info < '3.0'""]",654961,658944.0,0.0006651878356933594,0.05027413368225098
33b,SELECT * FROM title t2 WHERE t2.production_year = 2007,['title'],[],['t2.production_year = 2007'],119565,117835.0,0.0015790462493896484,0.05291914939880371
33c,SELECT * FROM company_name cn1 WHERE cn1.country_code != '[us]',['company_name'],[],"[""cn1.country_code != '[us]'""]",126230,125481.0,0.0011799335479736328,0.013913869857788086
33c,SELECT * FROM info_type it1 WHERE it1.info = 'rating',['info_type'],[],"[""it1.info = 'rating'""]",1,1.0,0.0010330677032470703,0.0006899833679199219
33c,SELECT * FROM info_type it2 WHERE it2.info = 'rating',['info_type'],[],"[""it2.info = 'rating'""]",1,1.0,0.0007250308990478516,0.0006480216979980469
33c,"SELECT * FROM kind_type kt1 WHERE kt1.kind IN ('tv series',                    'episode')",['kind_type'],[],"[""kt1.kind IN ('tv series',                    'episode')""]",2,10.0,0.0008492469787597656,0.0007050037384033203
33c,"SELECT * FROM kind_type kt2 WHERE kt2.kind IN ('tv series',                    'episode')",['kind_type'],[],"[""kt2.kind IN ('tv series',                    'episode')""]",2,10.0,0.0007119178771972656,0.0007920265197753906
33c,"SELECT * FROM link_type lt WHERE lt.link IN ('sequel',                   'follows',                   'followed by')",['link_type'],[],"[""lt.link IN ('sequel',                   'follows',                   'followed by')""]",2,11.0,0.0007107257843017578,0.0006129741668701172
33c,SELECT * FROM movie_info_idx mi_idx2 WHERE mi_idx2.info < '3.5',['movie_info_idx'],[],"[""mi_idx2.info < '3.5'""]",703919,704348.0,0.0007030963897705078,0.05014300346374512
33c,SELECT * FROM title t2 WHERE t2.production_year BETWEEN 2000  AND  2010,['title'],[],['t2.production_year BETWEEN 2000  AND  2010'],1042800,1042183.0,0.0014948844909667969,0.06516098976135254
3a,SELECT * FROM keyword k WHERE k.keyword LIKE '%sequel%',['keyword'],[],"[""k.keyword LIKE '%sequel%'""]",30,13.0,0.001232147216796875,0.009378194808959961
3a,"SELECT * FROM movie_info mi WHERE mi.info IN ('Sweden',                   'Norway',                   'Germany',                   'Denmark',                   'Swedish',                   'Denish',                   'Norwegian',                   'German')",['movie_info'],[],"[""mi.info IN ('Sweden',                   'Norway',                   'Germany',                   'Denmark',                   'Swedish',                   'Denish',                   'Norwegian',                   'German')""]",153897,147269.0,0.0012438297271728516,0.690248966217041
3a,SELECT * FROM title t WHERE t.production_year > 2005,['title'],[],['t.production_year > 2005'],1012920,1015372.0,0.0008950233459472656,0.06546974182128906
3b,SELECT * FROM keyword k WHERE k.keyword LIKE '%sequel%',['keyword'],[],"[""k.keyword LIKE '%sequel%'""]",30,13.0,0.0011022090911865234,0.009376049041748047
3b,SELECT * FROM movie_info mi WHERE mi.info IN ('Bulgaria'),['movie_info'],[],"[""mi.info IN ('Bulgaria')""]",2287,383.0,0.0013070106506347656,0.31189703941345215
3b,SELECT * FROM title t WHERE t.production_year > 2010,['title'],[],['t.production_year > 2010'],391666,395793.0,0.0012919902801513672,0.05478215217590332
3c,SELECT * FROM keyword k WHERE k.keyword LIKE '%sequel%',['keyword'],[],"[""k.keyword LIKE '%sequel%'""]",30,13.0,0.0009560585021972656,0.009149312973022461
